StateAbbr,Geolocation,LocationName,Year,Cholesterol screening among adults,High blood pressure among adults,High cholesterol among adults who have ever been screened,Taking medicine to control high blood pressure among adults with high blood pressure
ND,POINT (-99.6609313228591 47.5874671044257),Wells,2021,81.25,34.5,33.65,72.3
ND,POINT (-103.480093794057 48.3438152047439),Williams,2021,77.05,27.450000000000003,26.200000000000003,66.6
NE,POINT (-98.5011936003364 40.5244942129641),Adams,2021,80.3,33.7,31.8,72.35
NE,POINT (-98.0666055560405 42.1769700413297),Antelope,2021,78.5,35.1,33.95,72.2
NE,POINT (-101.695898453118 41.5690395863461),Arthur,2021,79.80000000000001,33.3,32.0,71.9
NE,POINT (-103.711073037199 41.5463470033044),Banner,2021,82.4,31.5,32.45,71.5
NE,POINT (-99.9767855741633 41.9128133505015),Blaine,2021,79.7,32.6,32.15,71.25
NE,POINT (-98.0670398397718 41.7067895094831),Boone,2021,80.4,32.150000000000006,33.95,71.69999999999999
NE,POINT (-103.085795725889 42.2198664468014),Box Butte,2021,79.80000000000001,34.599999999999994,31.95,72.4
NE,POINT (-98.7660858450146 42.8996687200276),Boyd,2021,80.94999999999999,35.75,34.849999999999994,73.55
NE,POINT (-99.9294960789212 42.4301633100803),Brown,2021,80.75,35.6,31.9,72.2
NE,POINT (-99.0753138152132 40.8549140546781),Buffalo,2021,79.15,28.95,30.299999999999997,69.05
NE,POINT (-96.3286175178258 41.8515454666432),Burt,2021,77.35,35.65,33.25,72.15
NE,POINT (-97.1317081186988 41.2259312239068),Butler,2021,80.05,32.35,30.5,72.15
NE,POINT (-96.1409357262604 40.9097796883815),Cass,2021,80.55,33.65,34.3,71.9
NE,POINT (-97.2523825573768 42.5991908154162),Cedar,2021,81.4,30.85,30.25,71.8
NE,POINT (-101.697940676881 40.5237100804625),Chase,2021,79.5,35.0,32.95,71.7
NE,POINT (-101.118490615743 42.5449842734791),Cherry,2021,78.35,32.65,32.75,72.75
NE,POINT (-102.995099503989 41.2196047468942),Cheyenne,2021,79.35,35.45,33.2,71.9
NE,POINT (-98.0513042084364 40.5244040381913),Clay,2021,80.30000000000001,33.65,33.35,72.0
NE,POINT (-97.0863357197511 41.573962665007),Colfax,2021,78.05,31.8,31.85,69.85
NE,POINT (-96.7873443172447 41.9163605568558),Cuming,2021,79.30000000000001,30.7,33.7,71.35
NE,POINT (-99.7259261660221 41.3939884286775),Custer,2021,79.44999999999999,33.4,33.7,71.55
NE,POINT (-96.5647947059576 42.3911423642354),Dakota,2021,75.95,32.7,32.2,69.65
NE,POINT (-103.135412749731 42.7200608375704),Dawes,2021,78.94999999999999,28.75,30.799999999999997,71.30000000000001
NE,POINT (-99.8196323284575 40.8699021971953),Dawson,2021,76.65,32.85,31.3,70.55
NE,POINT (-102.333875411547 41.111543648751),Deuel,2021,81.0,36.15,33.5,73.6
NE,POINT (-96.8678961363766 42.4933821972659),Dixon,2021,75.05,33.1,35.0,72.0
NE,POINT (-96.654407836059 41.5779256697394),Dodge,2021,77.55000000000001,32.900000000000006,34.4,70.85
NE,POINT (-96.1549052296409 41.2954415594743),Douglas,2021,81.25,29.5,31.650000000000002,70.0
NE,POINT (-101.687804256446 40.1762531526083),Dundy,2021,78.0,34.849999999999994,34.95,72.75
NE,POINT (-97.5964583423922 40.5246464683652),Fillmore,2021,80.05,33.45,33.4,71.25
NE,POINT (-98.952831971485 40.1763829630923),Franklin,2021,79.44999999999999,35.5,32.900000000000006,72.85
NE,POINT (-100.393745032944 40.5299425294288),Frontier,2021,81.1,31.700000000000003,31.3,72.15
NE,POINT (-99.9124933288443 40.1764626253683),Furnas,2021,79.85,33.35,32.45,72.25
NE,POINT (-96.6894103367667 40.2618261049552),Gage,2021,79.05,34.0,34.650000000000006,72.55000000000001
NE,POINT (-102.335295783611 41.619180104333),Garden,2021,79.9,36.0,34.5,73.44999999999999
NE,POINT (-98.9911182720622 41.9142895478018),Garfield,2021,82.94999999999999,32.8,32.85,71.95
NE,POINT (-99.8302615243112 40.514766829776),Gosper,2021,79.95,34.2,32.9,71.94999999999999
NE,POINT (-101.740672839089 41.9152729919026),Grant,2021,80.4,34.55,33.150000000000006,72.85
NE,POINT (-98.5214511885459 41.5674345819884),Greeley,2021,77.75,33.650000000000006,33.150000000000006,72.05
NE,POINT (-98.5021800441463 40.872610586457),Hall,2021,77.1,32.6,32.1,69.95
NE,POINT (-98.0227978238455 40.873183194415),Hamilton,2021,80.9,31.8,33.1,70.35
NE,POINT (-99.4043547661144 40.1765673463379),Harlan,2021,81.45,32.400000000000006,33.95,72.55
NE,POINT (-101.061633425923 40.5244786517051),Hayes,2021,80.25,35.15,34.35,73.45
NE,POINT (-101.041976225201 40.1761669175728),Hitchcock,2021,79.35,33.55,35.45,72.0
NE,POINT (-98.7837937755816 42.4555887172756),Holt,2021,78.69999999999999,33.2,32.3,73.3
NE,POINT (-101.135429269062 41.9158624344569),Hooker,2021,81.55,32.9,32.9,72.44999999999999
NE,POINT (-98.5166421510037 41.220010027479),Howard,2021,80.85,33.45,31.400000000000002,70.55
NE,POINT (-97.1426241579072 40.1757684728569),Jefferson,2021,79.5,34.1,33.7,71.85
NE,POINT (-96.2651014055988 40.392522032894),Johnson,2021,76.6,32.85,33.05,69.6
NE,POINT (-98.947942751182 40.5067089531434),Kearney,2021,78.1,32.0,32.1,71.45
NE,POINT (-101.661634455601 41.1989355357846),Keith,2021,79.5,34.75,32.8,73.3
NE,POINT (-99.7121324494875 42.8788332283108),Keya Paha,2021,81.0,37.4,34.9,74.44999999999999
NE,POINT (-103.715000568722 41.1979208610612),Kimball,2021,79.15,36.3,33.599999999999994,73.3
NE,POINT (-97.8918692211202 42.6368560722072),Knox,2021,80.75,36.0,33.0,73.4
NE,POINT (-96.6877342192377 40.7841315891731),Lancaster,2021,79.35,29.85,31.15,67.8
NE,POINT (-100.745358298708 41.0475515417827),Lincoln,2021,79.7,32.1,31.95,71.15
NE,POINT (-100.481709521356 41.5664837079147),Logan,2021,82.19999999999999,31.5,31.75,71.8
NE,POINT (-99.4544041549247 41.913719606335),Loup,2021,81.0,35.4,34.7,72.7
NE,POINT (-97.6007413254189 41.9166558603453),Madison,2021,81.2,32.85,34.3,70.15
NE,POINT (-101.059890687006 41.5680379638946),McPherson,2021,81.9,34.45,33.15,72.80000000000001
NE,POINT (-98.0376687632167 41.1692355513901),Merrick,2021,79.19999999999999,32.6,30.6,70.95
NE,POINT (-103.010622449925 41.7155952353238),Morrill,2021,78.65,32.2,32.900000000000006,71.25
NE,POINT (-97.9923626121675 41.3973669035393),Nance,2021,79.3,32.15,33.9,71.65
NE,POINT (-95.8497433816405 40.387810513617),Nemaha,2021,78.5,29.9,30.45,72.65
NE,POINT (-98.0473462211499 40.1763649753424),Nuckolls,2021,80.25,35.1,33.5,72.9
NE,POINT (-96.1350156393143 40.648571030446),Otoe,2021,79.65,33.1,33.599999999999994,70.75
NE,POINT (-96.2370098185336 40.1313900367221),Pawnee,2021,76.9,36.8,34.25,72.75
NE,POINT (-101.650140073647 40.8506321595162),Perkins,2021,80.5,34.2,31.75,71.95
NE,POINT (-99.4141068650729 40.5110183458877),Phelps,2021,79.55,32.2,34.65,71.3
NE,POINT (-97.6012319722309 42.2643702035229),Pierce,2021,79.5,32.5,31.150000000000002,70.4
NE,POINT (-97.5207893131766 41.5711677915767),Platte,2021,79.94999999999999,30.35,32.05,70.45
NE,POINT (-97.5682104785757 41.1868788654639),Polk,2021,80.05000000000001,32.5,30.9,71.45
NE,POINT (-100.477329716049 40.1756372724134),Red Willow,2021,79.25,32.45,31.55,71.5
NE,POINT (-95.7176760902879 40.1249750439117),Richardson,2021,80.1,35.05,32.75,73.4
NE,POINT (-99.449849362226 42.4214023473833),Rock,2021,81.44999999999999,33.95,33.9,72.75
NE,POINT (-97.1408508718416 40.5240864322705),Saline,2021,78.45,33.1,31.8,71.94999999999999
NE,POINT (-96.1117019228892 41.1130904010973),Sarpy,2021,79.95,28.4,31.5,69.0
NE,POINT (-96.637269187497 41.2262451114661),Saunders,2021,80.1,32.15,29.55,71.55
NE,POINT (-103.708261370054 41.8505600254678),Scotts Bluff,2021,80.25,31.0,29.55,70.5
NE,POINT (-97.1395864811579 40.8724057251865),Seward,2021,78.2,29.6,30.15,70.3
NE,POINT (-102.408984015817 42.5045429279252),Sheridan,2021,78.75,36.25,34.2,72.65
NE,POINT (-98.97571168813 41.220445026197),Sherman,2021,79.65,35.35,32.6,72.55
NE,POINT (-103.758803200722 42.4875737542202),Sioux,2021,78.94999999999999,36.2,34.45,73.69999999999999
NE,POINT (-97.1939060618896 41.9169600169038),Stanton,2021,80.75,32.3,31.65,71.25
NE,POINT (-97.5950617652115 40.176220357264),Thayer,2021,79.4,34.85,33.650000000000006,72.5
NE,POINT (-100.555663288734 41.9135892531917),Thomas,2021,80.3,32.85,33.95,71.45
NE,POINT (-96.5439851418501 42.158194061662),Thurston,2021,76.1,33.45,28.1,70.15
NE,POINT (-98.9820851122081 41.5672346166775),Valley,2021,78.7,34.8,31.8,71.1
NE,POINT (-96.2222040629342 41.5309617546696),Washington,2021,78.5,31.4,33.75,70.45
NE,POINT (-97.1192717308651 42.2093316511452),Wayne,2021,75.5,29.15,28.05,69.5
NE,POINT (-98.5000164412109 40.1764244981952),Webster,2021,79.30000000000001,33.9,31.65,71.85
NE,POINT (-98.5279499784813 41.9148559513919),Wheeler,2021,80.69999999999999,35.599999999999994,33.45,73.6
NE,POINT (-97.5971025429162 40.8727678324978),York,2021,79.65,31.200000000000003,31.3,70.85
NH,POINT (-71.4222926773562 43.5177681072851),Belknap,2021,84.25,28.6,30.8,68.44999999999999
NH,POINT (-71.2030777502208 43.8738665247946),Carroll,2021,85.8,31.45,33.4,71.5
NH,POINT (-72.2512079776632 42.9195243861635),Cheshire,2021,82.2,29.299999999999997,27.65,67.95
NH,POINT (-71.305690701747 44.6896253528257),Coos,2021,83.80000000000001,32.45,33.7,68.94999999999999
NH,POINT (-71.8207067350232 43.9406928660321),Grafton,2021,83.75,28.5,28.9,68.8
NH,POINT (-71.716084725208 42.9152741767087),Hillsborough,2021,85.55,27.5,29.65,67.3
NH,POINT (-71.6802740843707 43.2974200794991),Merrimack,2021,83.7,28.299999999999997,31.35,69.3
NH,POINT (-71.1255643133012 42.9875838743513),Rockingham,2021,87.1,26.9,31.1,68.6
NH,POINT (-71.0288452054873 43.296922710922),Strafford,2021,84.44999999999999,29.25,31.95,66.05000000000001
NH,POINT (-72.2222089208157 43.361589446035),Sullivan,2021,82.05000000000001,29.15,30.15,68.6
NJ,POINT (-74.6614046747052 39.4779411555213),Atlantic,2021,87.6,33.8,35.0,69.25
NJ,POINT (-74.0742715882702 40.959794755106),Bergen,2021,88.85,25.7,32.65,67.9
NJ,POINT (-74.6679370532551 39.8779607666987),Burlington,2021,87.6,31.9,34.6,70.1
NJ,POINT (-74.9594885995399 39.8036787801213),Camden,2021,85.4,33.3,33.9,68.9
NJ,POINT (-74.8006150705768 39.1494676186782),Cape May,2021,89.2,33.400000000000006,35.4,70.55
NJ,POINT (-75.1109810247216 39.3732890063349),Cumberland,2021,84.30000000000001,34.3,34.3,69.55
NJ,POINT (-74.2472201241648 40.7873099971697),Essex,2021,86.5,31.1,32.8,68.2
NJ,POINT (-75.1406938541165 39.7171717201275),Gloucester,2021,89.05,29.299999999999997,33.6,68.65
NJ,POINT (-74.0775216353661 40.7357102732875),Hudson,2021,88.15,26.65,33.8,66.05
NJ,POINT (-74.9124851360962 40.5676465335377),Hunterdon,2021,89.55,27.799999999999997,33.75,67.35
NJ,POINT (-74.7023323173661 40.2835018364703),Mercer,2021,86.95,30.0,33.3,69.2
NJ,POINT (-74.410830751515 40.4395642172698),Middlesex,2021,88.80000000000001,28.7,34.400000000000006,68.30000000000001
NJ,POINT (-74.2208638905563 40.2604596957946),Monmouth,2021,89.4,28.75,34.95,68.35
NJ,POINT (-74.5446997444167 40.8621583671024),Morris,2021,89.19999999999999,27.799999999999997,32.1,67.2
NJ,POINT (-74.2813321071752 39.8853077787669),Ocean,2021,86.1,31.1,33.3,68.1
NJ,POINT (-74.300886244069 41.0345539972896),Passaic,2021,87.05000000000001,29.950000000000003,33.25,68.75
NJ,POINT (-75.3493244183429 39.5880166974188),Salem,2021,86.55000000000001,32.95,33.65,69.5
NJ,POINT (-74.6164265267315 40.5636498200618),Somerset,2021,88.25,26.8,33.8,67.5
NJ,POINT (-74.6909743887244 41.139262339861),Sussex,2021,87.65,29.8,33.3,66.5
NJ,POINT (-74.3081933378035 40.6599800636579),Union,2021,90.15,27.65,32.4,70.95
NJ,POINT (-74.9973900793085 40.8572932808304),Warren,2021,87.65,30.75,34.9,68.75
NM,POINT (-106.670270116226 35.0512991138255),Bernalillo,2021,79.69999999999999,30.4,32.35,63.5
NM,POINT (-108.404715402876 33.9150903459717),Catron,2021,80.4,42.15,36.75,71.85
NM,POINT (-104.46703689208 33.3632971639634),Chaves,2021,77.80000000000001,34.2,34.8,66.15
NM,POINT (-107.999572657595 34.9125517104749),Cibola,2021,76.19999999999999,35.5,29.45,64.5
NM,POINT (-104.647040274355 36.6061708190588),Colfax,2021,80.15,35.15,32.45,69.2
NM,POINT (-103.346899801465 34.5742627079771),Curry,2021,76.69999999999999,30.9,29.950000000000003,63.6
NM,POINT (-104.412009264368 34.3425624314799),De Baca,2021,79.4,35.65,33.75,68.80000000000001
NM,POINT (-106.832682203524 32.3526405105142),Do̱a Ana,2021,76.75,31.65,31.3,65.3
NM,POINT (-104.30411650348 32.4715227070044),Eddy,2021,78.94999999999999,31.1,32.0,65.05
NM,POINT (-108.382402993198 32.7387900017059),Grant,2021,79.30000000000001,32.8,33.25,67.94999999999999
NM,POINT (-104.790685928402 34.8632546779503),Guadalupe,2021,75.6,33.2,32.6,65.45
NM,POINT (-103.81995879697 35.857671856338),Harding,2021,81.2,38.75,36.4,70.2
NM,POINT (-108.714784306827 31.914023667001),Hidalgo,2021,78.5,32.95,32.45,67.75
NM,POINT (-103.41236291919 32.7921657831422),Lea,2021,76.0,31.4,30.55,64.05000000000001
NM,POINT (-105.459231313545 33.7455208510099),Lincoln,2021,82.65,34.65,32.8,67.55000000000001
NM,POINT (-106.306539429798 35.8686843512051),Los Alamos,2021,86.2,27.15,30.15,63.9
NM,POINT (-107.749720187195 32.1822367696247),Luna,2021,74.4,36.95,34.85,67.25
NM,POINT (-108.261731051925 35.5805625564961),McKinley,2021,72.35,34.4,27.9,63.05
NM,POINT (-104.945208546149 36.0107901059259),Mora,2021,81.25,35.599999999999994,34.8,69.05
NM,POINT (-105.741478524611 32.6132896393527),Otero,2021,78.19999999999999,32.15,30.6,65.45
NM,POINT (-103.549883052863 35.1039884429704),Quay,2021,78.85,36.15,33.8,69.6
NM,POINT (-106.692981140881 36.5094888401674),Rio Arriba,2021,80.15,32.55,31.25,65.75
NM,POINT (-103.48007550738 34.0212007813227),Roosevelt,2021,76.05000000000001,29.85,30.950000000000003,65.15
NM,POINT (-108.320491882717 36.5085003747434),San Juan,2021,76.7,31.8,29.75,63.7
NM,POINT (-104.815744027086 35.4805111937792),San Miguel,2021,78.5,31.55,33.45,68.05000000000001
NM,POINT (-106.86568903587 35.6887096281599),Sandoval,2021,82.45,28.9,30.65,66.2
NM,POINT (-105.976252740807 35.506900601719),Santa Fe,2021,83.30000000000001,26.200000000000003,32.0,66.1
NM,POINT (-107.192368105928 33.1306734754366),Sierra,2021,80.5,37.8,36.15,69.05
NM,POINT (-106.93020767439 34.0074096137216),Socorro,2021,74.95,34.5,32.4,67.4
NM,POINT (-105.63098311438 36.5783384910955),Taos,2021,82.2,31.6,32.2,67.65
NM,POINT (-105.850629505811 34.6404731203673),Torrance,2021,77.5,34.35,33.95,67.7
NM,POINT (-103.471160512333 36.4816833554735),Union,2021,77.9,33.25,33.0,67.15
NM,POINT (-106.808801689614 34.715292608863),Valencia,2021,78.94999999999999,32.85,32.8,65.8
NV,POINT (-119.747365240119 39.1512170685108),Carson City,2021,81.5,32.15,33.1,66.25
NV,POINT (-118.335881546455 39.5807698508947),Churchill,2021,79.5,31.799999999999997,33.8,66.45
NV,POINT (-115.01439860617 36.2150650480518),Clark,2021,82.35,32.5,34.05,67.2
NV,POINT (-119.616132682878 38.9122785452806),Douglas,2021,84.15,31.55,31.85,67.80000000000001
NV,POINT (-115.357816697339 41.146014947299),Elko,2021,78.8,30.0,33.05,65.6
NV,POINT (-117.632391641874 37.7846363630387),Esmeralda,2021,81.15,38.599999999999994,36.599999999999994,69.85
NV,POINT (-116.268747131157 39.984346172115),Eureka,2021,79.5,35.400000000000006,34.65,68.1
NV,POINT (-118.112100864321 41.4067831316237),Humboldt,2021,78.5,31.1,32.9,65.69999999999999
NV,POINT (-117.038326421494 39.9328933421676),Lander,2021,77.5,33.4,33.650000000000006,66.35
NV,POINT (-114.877260167414 37.6434139651124),Lincoln,2021,80.25,32.7,34.5,67.05
NV,POINT (-119.188399256538 39.0199185877151),Lyon,2021,80.75,32.65,33.2,66.0
NV,POINT (-118.434422566639 38.5384503517263),Mineral,2021,79.1,37.7,35.35,69.7
NV,POINT (-116.471809599714 38.0419684455387),Nye,2021,81.44999999999999,35.6,35.35,69.55000000000001
NV,POINT (-118.404379375217 40.4401365996673),Pershing,2021,78.75,32.1,32.4,64.55
NV,POINT (-119.529150600502 39.4468644134962),Storey,2021,83.19999999999999,34.25,36.15,69.3
NV,POINT (-119.664334839723 40.665709227723),Washoe,2021,81.45,30.0,33.3,63.699999999999996
NV,POINT (-114.901647765037 39.4423250003683),White Pine,2021,80.1,32.95,33.4,66.55
NY,POINT (-73.9734531065076 42.6001191055404),Albany,2021,86.1,30.0,31.45,68.15
NY,POINT (-78.0274187445859 42.2573163929949),Allegany,2021,83.65,32.45,33.8,70.0
NY,POINT (-73.8639682834492 40.8500845301366),Bronx,2021,83.95,33.2,30.849999999999998,67.45
NY,POINT (-75.8203478318094 42.1606085222515),Broome,2021,83.15,33.150000000000006,33.1,68.65
NY,POINT (-78.6786483105561 42.2484925436508),Cattaraugus,2021,83.85,34.1,34.95,72.0
NY,POINT (-76.5543895949223 42.9173809062338),Cayuga,2021,84.6,34.35,33.4,70.4
NY,POINT (-79.3664126676391 42.2279077069084),Chautauqua,2021,84.6,33.0,34.0,70.9
NY,POINT (-76.7597380991482 42.1409310401637),Chemung,2021,85.05000000000001,31.700000000000003,32.75,69.80000000000001
NY,POINT (-75.611354854502 42.4934138951932),Chenango,2021,84.6,33.6,33.05,68.85
NY,POINT (-73.6782703371876 44.7461445069515),Clinton,2021,84.4,33.05,32.3,68.9
NY,POINT (-73.6319367338711 42.2500183961169),Columbia,2021,86.4,31.1,32.2,69.75
NY,POINT (-76.0702852077051 42.5950382162679),Cortland,2021,81.85,28.7,32.05,66.44999999999999
NY,POINT (-74.9667582288989 42.198267276808),Delaware,2021,85.1,30.6,33.25,70.9
NY,POINT (-73.7429906726058 41.7652670782153),Dutchess,2021,87.85,31.05,33.0,67.9
NY,POINT (-78.7326077187095 42.7636086362286),Erie,2021,85.80000000000001,31.25,33.45,69.55
NY,POINT (-73.772554574674 44.1171679971398),Essex,2021,85.9,31.95,33.9,67.45
NY,POINT (-74.30395346542 44.5927797283377),Franklin,2021,83.2,35.95,32.9,70.35
NY,POINT (-74.4220932664269 43.1138238257635),Fulton,2021,85.35,35.150000000000006,35.45,69.95
NY,POINT (-78.1939894875442 43.0011999788591),Genesee,2021,85.35,32.2,32.05,69.0
NY,POINT (-74.122955130826 42.2765639859712),Greene,2021,86.65,30.0,32.1,69.35
NY,POINT (-74.4973655679885 43.6612213303403),Hamilton,2021,86.75,32.95,34.0,72.85
NY,POINT (-74.9623467621732 43.4192751435735),Herkimer,2021,86.5,32.2,33.3,69.45
NY,POINT (-75.9314708754602 44.0477716521405),Jefferson,2021,83.4,31.35,31.200000000000003,68.45
NY,POINT (-73.9387324483995 40.6395174918373),Kings,2021,87.2,28.700000000000003,33.35,68.2
NY,POINT (-75.448690709062 43.7850080007458),Lewis,2021,84.2,33.95,34.7,68.35
NY,POINT (-77.7746715447795 42.7287229293671),Livingston,2021,83.35,30.450000000000003,28.799999999999997,68.44999999999999
NY,POINT (-75.6696833726814 42.9129886725057),Madison,2021,85.45,33.05,33.25,69.9
NY,POINT (-77.6959824887076 43.1467148818856),Monroe,2021,85.55,31.6,29.85,69.4
NY,POINT (-74.4398302123648 42.9023460967944),Montgomery,2021,83.7,34.7,31.9,71.0
NY,POINT (-73.586732622053 40.7356883467943),Nassau,2021,89.95,26.95,33.8,69.65
NY,POINT (-73.9714738348854 40.7722884387458),New York,2021,87.95,25.15,33.2,66.95
NY,POINT (-78.7453321619224 43.200002130304),Niagara,2021,85.8,33.3,33.1,68.95
NY,POINT (-75.4355429992745 43.2418086648606),Oneida,2021,84.45,31.6,33.400000000000006,70.3
NY,POINT (-76.1947506009747 43.0059012578658),Onondaga,2021,85.4,32.9,31.0,69.95
NY,POINT (-77.2997879572198 42.8526286651693),Ontario,2021,86.94999999999999,31.049999999999997,30.65,69.25
NY,POINT (-74.3057809751328 41.4020305314041),Orange,2021,86.25,31.200000000000003,31.3,69.15
NY,POINT (-78.231341645979 43.2520681738951),Orleans,2021,84.35,36.35,33.95,69.35
NY,POINT (-76.1415333257376 43.4270063116785),Oswego,2021,83.65,30.400000000000002,30.05,68.3
NY,POINT (-75.0326156864047 42.6340169706369),Otsego,2021,85.15,28.549999999999997,30.1,67.75
NY,POINT (-73.7492866616372 41.4267967956185),Putnam,2021,89.45,28.15,30.7,68.5
NY,POINT (-73.8194947909622 40.7034702188683),Queens,2021,87.9,30.3,33.9,68.8
NY,POINT (-73.5094593102978 42.7110428253963),Rensselaer,2021,87.05,29.35,33.0,68.05
NY,POINT (-74.154571927785 40.5812377635049),Richmond,2021,86.15,30.4,32.55,69.9
NY,POINT (-74.0241447073283 41.1526754141999),Rockland,2021,87.0,29.5,31.799999999999997,68.55
NY,POINT (-73.8637604917138 43.1069691252808),Saratoga,2021,87.05000000000001,27.05,29.6,69.19999999999999
NY,POINT (-74.0585539957587 42.818072641015),Schenectady,2021,85.95,31.75,31.1,68.1
NY,POINT (-74.4422354961966 42.5883781186762),Schoharie,2021,87.25,31.6,32.15,70.05
NY,POINT (-76.8743925413877 42.3934659710381),Schuyler,2021,84.6,32.5,31.15,69.0
NY,POINT (-76.8234304711163 42.7807211049499),Seneca,2021,85.69999999999999,33.25,32.95,69.8
NY,POINT (-75.0691264229894 44.4963810418954),St. Lawrence,2021,82.94999999999999,33.05,31.549999999999997,70.80000000000001
NY,POINT (-77.3836171753995 42.267847407688),Steuben,2021,84.1,33.0,31.3,69.9
NY,POINT (-72.8428608406326 40.870154068565),Suffolk,2021,89.3,29.700000000000003,34.25,69.55
NY,POINT (-74.768159722024 41.7164759306136),Sullivan,2021,85.9,30.5,32.35,67.75
NY,POINT (-76.3059589040649 42.1703300051601),Tioga,2021,86.65,30.55,31.2,68.9
NY,POINT (-76.4731803143475 42.4518588047032),Tompkins,2021,84.05,24.700000000000003,26.65,65.5
NY,POINT (-74.2585098574373 41.8880474981802),Ulster,2021,86.25,29.450000000000003,31.1,69.15
NY,POINT (-73.8460179617174 43.5608247016159),Warren,2021,86.80000000000001,31.75,32.2,66.7
